C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_12_281.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_12_281.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_12_281.jpg,-0.480656,0,0,1.675611E-06
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_12_348.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_12_348.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_12_348.jpg,-0.2792903,0,0,5.508179E-06
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_12_416.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_12_416.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_12_416.jpg,-0.1047646,0,0,4.307927E-06
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_12_485.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_12_485.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_12_485.jpg,0,0.1456868,0,0.04671128
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_12_556.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_12_556.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_12_556.jpg,0,0.33202,0,0.2676342
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_12_626.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_12_626.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_12_626.jpg,0,0.5678834,0,0.6456867
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_12_699.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_12_699.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_12_699.jpg,0,0.7412497,0,1.165269
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_12_767.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_12_767.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_12_767.jpg,0,0.9944068,0,2.024577
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_12_836.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_12_836.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_12_836.jpg,0,1,0,2.742701
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_12_903.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_12_903.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_12_903.jpg,-0.1,1,0,3.677803
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_12_976.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_12_976.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_12_976.jpg,-0.25,1,0,4.374887
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_13_047.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_13_047.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_13_047.jpg,-0.45,1,0,5.283268
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_13_116.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_13_116.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_13_116.jpg,-0.3825141,1,0,5.965569
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_13_188.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_13_188.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_13_188.jpg,-0.1390052,1,0,6.886807
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_13_258.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_13_258.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_13_258.jpg,0,1,0,7.565166
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_13_332.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_13_332.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_13_332.jpg,0,1,0,8.469455
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_13_399.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_13_399.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_13_399.jpg,0,1,0,9.144092
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_13_467.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_13_467.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_13_467.jpg,-0.15,1,0,10.0322
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_13_535.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_13_535.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_13_535.jpg,-0.3,1,0,10.67593
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_13_606.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_13_606.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_13_606.jpg,-0.3862143,1,0,11.61
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_13_674.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_13_674.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_13_674.jpg,-0.2070379,1,0,11.93933
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_13_746.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_13_746.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_13_746.jpg,0,1,0,12.93582
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_13_815.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_13_815.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_13_815.jpg,0,1,0,13.73738
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_13_886.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_13_886.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_13_886.jpg,0,1,0,14.58328
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_13_957.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_13_957.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_13_957.jpg,-0.15,0.8736953,0,15.08703
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_14_030.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_14_030.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_14_030.jpg,-0.35,0.6316805,0,15.64435
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_14_103.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_14_103.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_14_103.jpg,-0.3939187,0.666636,0,16.02236
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_14_176.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_14_176.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_14_176.jpg,-0.2053351,0.8552197,0,16.55729
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_14_251.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_14_251.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_14_251.jpg,0,1,0,17.35295
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_14_323.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_14_323.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_14_323.jpg,0,1,0,18.16776
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_14_395.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_14_395.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_14_395.jpg,-0.1,1,0,18.75863
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_14_475.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_14_475.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_14_475.jpg,-0.3,0.8267997,0,19.50487
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_14_551.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_14_551.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_14_551.jpg,-0.5000001,0.5985884,0,19.95683
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_14_627.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_14_627.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_14_627.jpg,-0.4527945,0.3723558,0,20.14365
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_14_704.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_14_704.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_14_704.jpg,-0.218713,0.1382743,0,20.2182
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_14_780.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_14_780.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_14_780.jpg,-0.02292833,0,0,20.18526
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_14_857.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_14_857.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_14_857.jpg,0,0,0,19.99332
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_14_932.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_14_932.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_14_932.jpg,0,0,0,19.82143
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_15_007.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_15_007.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_15_007.jpg,0,0,0,19.65671
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_15_083.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_15_083.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_15_083.jpg,0,0,0,19.49534
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_15_156.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_15_156.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_15_156.jpg,0,0,0,19.37142
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_15_233.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_15_233.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_15_233.jpg,-0.1,0,0,19.21194
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_15_307.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_15_307.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_15_307.jpg,-0.3,0,0,19.01653
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_15_380.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_15_380.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_15_380.jpg,-0.349876,0,0,18.86736
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_15_456.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_15_456.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_15_456.jpg,-0.1244519,0,0,18.71227
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_15_532.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_15_532.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_15_532.jpg,0,0,0,18.56577
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_15_607.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_15_607.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_15_607.jpg,0,0,0,18.41611
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_15_684.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_15_684.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_15_684.jpg,-0.15,0,0,18.25759
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_15_756.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_15_756.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_15_756.jpg,-0.3,0,0,18.04952
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_15_832.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_15_832.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_15_832.jpg,-0.2505452,0,0,17.86743
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_15_899.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_15_899.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_15_899.jpg,-0.05474318,0,0,17.81125
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_15_973.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_15_973.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_15_973.jpg,0,0,0,17.65393
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_16_041.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_16_041.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_16_041.jpg,-0.15,0,0,17.49189
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_16_109.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_16_109.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_16_109.jpg,-0.3,0,0,17.3465
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_16_185.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_16_185.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_16_185.jpg,-0.2152483,0,0,17.17344
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_16_262.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_16_262.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_16_262.jpg,0,0,0,17.03018
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_16_338.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_16_338.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_16_338.jpg,0,0,0,16.93436
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_16_414.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_16_414.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_16_414.jpg,-0.2,0,0,16.78096
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_16_489.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_16_489.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_16_489.jpg,-0.4,0,0,16.59958
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_16_562.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_16_562.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_16_562.jpg,-0.2372985,0,0,16.45015
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_16_638.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_16_638.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_16_638.jpg,-0.05280869,0,0,16.33042
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_16_711.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_16_711.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_16_711.jpg,-0.1,0,0,16.18868
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_16_784.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_16_784.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_16_784.jpg,-0.3,0,0,16.0385
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_16_856.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_16_856.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_16_856.jpg,-0.4066206,0,0,15.91739
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_16_933.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_16_933.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_16_933.jpg,-0.142814,0,0,15.78667
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_17_008.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_17_008.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_17_008.jpg,0,0,0,15.64423
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_17_087.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_17_087.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_17_087.jpg,0,0,0,15.50679
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_17_160.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_17_160.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_17_160.jpg,0,0,0,15.40768
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_17_235.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_17_235.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_17_235.jpg,0,0,0,15.28267
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_17_308.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_17_308.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_17_308.jpg,0,0,0,15.16004
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_17_376.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_17_376.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_17_376.jpg,0,0,0,15.07588
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_17_448.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_17_448.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_17_448.jpg,0,0,0,14.96907
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_17_518.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_17_518.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_17_518.jpg,0,0.1536549,0,14.89466
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_17_590.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_17_590.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_17_590.jpg,0,0.3931141,0,15.0097
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_17_660.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_17_660.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_17_660.jpg,0,0.579873,0,15.29154
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_17_731.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_17_731.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_17_731.jpg,0,0.8183134,0,15.89338
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_17_801.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_17_801.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_17_801.jpg,0,1,0,16.68531
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_17_875.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_17_875.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_17_875.jpg,-0.05,1,0,17.30399
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_17_947.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_17_947.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_17_947.jpg,-0.2547126,1,0,18.1128
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_18_016.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_18_016.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_18_016.jpg,-0.07445323,1,0,18.7257
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_18_088.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_18_088.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_18_088.jpg,0,1,0,19.54711
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_18_156.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_18_156.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_18_156.jpg,0,1,0,20.14425
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_18_225.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_18_225.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_18_225.jpg,0,1,0,20.95266
C:\Users\nz3265\Documents\data\IMG\center_2018_09_01_22_00_18_293.jpg,C:\Users\nz3265\Documents\data\IMG\left_2018_09_01_22_00_18_293.jpg,C:\Users\nz3265\Documents\data\IMG\right_2018_09_01_22_00_18_293.jpg,-0.1,1,0,21.55897
